Time,G,X,I,u,D
2026-08-14 09:57:00,141.305338004006,18632.335081193432,991.4670680005239,0.02112267499992533,0.0
2026-08-14 10:00:00,139.4770056145749,18418.475045725107,975.306519340123,0.02112267499992533,0.0
2026-08-14 10:03:00,137.56957039488617,18202.480074887073,961.1109395701418,0.02112267499992533,0.0
2026-08-14 10:06:00,136.08645915965508,17984.500250430534,948.766794331008,0.02112267499992533,0.0
2026-08-14 10:09:00,135.53077625870486,17764.608086622062,938.1934741912223,0.02112267499992533,0.0
2026-08-14 10:12:00,136.34612206158442,17542.802083414063,929.3404567949393,0.02112267499992533,0.0
2026-08-14 10:15:00,138.62051272628923,17319.00875011061,922.1854472461577,0.02112267499992533,0.0
2026-08-14 10:18:00,141.90874357339231,17093.083047593973,916.7334469533871,0.02112267499992533,0.0
2026-08-14 10:21:00,145.64698554650275,16864.807144915594,913.0167416981176,0.02112267499992533,0.0
2026-08-14 10:24:00,149.27126149014668,16633.887321535072,911.0958437789085,0.02112267499992533,0.0
2026-08-14 10:27:00,152.24350098060737,16399.948765378183,911.0614734262638,0.02112267499992533,0.0
2026-08-14 10:30:00,154.1817034093126,16162.527913213178,913.037724843895,0.02112267499992533,0.0
2026-08-14 10:33:00,154.93804634951968,15921.061845460052,917.1866368874731,0.02112267499992533,0.0
2026-08-14 10:36:00,154.4167217386546,15674.874071483318,923.7144836456309,0.02112267499992533,0.0
2026-08-14 10:39:00,152.52190990254468,15423.155809179678,932.8802238381528,0.02112267499992533,0.0
2026-08-14 10:42:00,149.2031982758048,15164.941555792364,945.0067094729995,0.02112267499992533,0.0
2026-08-14 10:45:00,144.68255453898414,14899.077343494724,960.4954638424723,0.02112267499992533,0.0
2026-08-14 10:48:00,139.59052953654776,14624.179551639621,979.8461043093603,0.02112267499992533,0.0
2026-08-14 10:51:00,134.6485903602661,14338.581497269792,1003.6818019835058,0.02112267499992533,0.0
2026-08-14 10:54:00,130.57840137452473,14040.26427748115,1032.7824977356331,0.02112267499992533,0.0
2026-08-14 10:57:00,128.02608557147977,13726.76763848715,1068.1277970078684,0.02112267499992533,0.0
2026-08-14 11:00:00,127.18327184724811,13395.076437947504,1110.9511778571646,0.02112267499992533,0.0
2026-08-14 11:03:00,127.5597791907442,13041.479697303013,1162.8054549225997,0.02112267499992533,0.0
2026-08-14 11:06:00,128.51440494115735,12661.405083926451,1225.634194980559,0.02112267499992533,0.0
2026-08-14 11:09:00,129.40670775878408,12249.248238445438,1301.8301680303146,0.02112267499992533,0.0
2026-08-14 11:12:00,129.65845165826994,11798.256990441698,1394.2300337513802,0.02112267499992533,0.0
2026-08-14 11:15:00,129.06004094855797,11300.619386333527,1505.9271259708976,0.02112267499992533,0.0
